"Town","FIPS","Year","Year Submitted","Town Profile Year","Rank","Variable","Measure Type","Value"
"Haddam","0900735230",2014,2014,2016,"4","Employer","Name","Haddam-Killingworth High Schl"
"Haddam","0900735230",2014,2014,2016,"5","Employer","Name","Saybrook At Haddam"
"Haddam","0900735230",2014,2014,2017,"1","Employer","Name","Brian House Inc"
"Haddam","0900735230",2014,2014,2017,"2","Employer","Name","Burr District Elementary Schl"
"Haddam","0900735230",2014,2014,2017,"3","Employer","Name","Haddam Elementary School"
"Haddam","0900735230",2014,2014,2017,"4","Employer","Name","Haddam-Killingworth High Schl"
"Haddam","0900735230",2014,2014,2017,"5","Employer","Name","Saybrook At Haddam"
"Haddam","0900735230",2014,2014,2018,"1","Employer","Name","Brian House Inc"
"Haddam","0900735230",2014,2014,2018,"2","Employer","Name","Burr District Elementary Schl"
"Haddam","0900735230",2014,2014,2018,"3","Employer","Name","Haddam Elementary School"
"Haddam","0900735230",2014,2014,2018,"4","Employer","Name","Haddam-Killingworth High Schl"
"Haddam","0900735230",2014,2014,2018,"5","Employer","Name","Saybrook At Haddam"
"Hamden","0900935650",2014,2014,2016,"1","Employer","Name","Quinnipiac University"
"Hamden","0900935650",2014,2014,2016,"2","Employer","Name","Area Cooperative Education Svc"
"Hamden","0900935650",2014,2014,2016,"3","Employer","Name","Arden House Care & Rehab Ctr"
"Hamden","0900935650",2014,2014,2016,"4","Employer","Name","AAA Southern New England"
"Hamden","0900935650",2014,2014,2016,"5","Employer","Name","CT Transit"
"Hamden","0900935650",2014,2014,2017,"1","Employer","Name","Quinnipiac University"
"Hamden","0900935650",2014,2014,2017,"2","Employer","Name","Area Cooperative Education Svc"
"Hamden","0900935650",2014,2014,2017,"3","Employer","Name","Arden House Care & Rehab Ctr"
"Hamden","0900935650",2014,2014,2017,"4","Employer","Name","AAA Southern New England"
"Hamden","0900935650",2014,2014,2017,"5","Employer","Name","CT Transit"
"Hamden","0900935650",2014,2014,2018,"1","Employer","Name","Quinnipiac University"
"Hamden","0900935650",2014,2014,2018,"2","Employer","Name","Area Cooperative Education Svc"
"Hamden","0900935650",2014,2014,2018,"3","Employer","Name","Arden House Care & Rehab Ctr"
"Hamden","0900935650",2014,2014,2018,"4","Employer","Name","AAA Southern New England"
"Hamden","0900935650",2014,2014,2018,"5","Employer","Name","CT Transit"
"Hampton","0901536000",2014,2014,2016,"1","Employer","Name","EastConn"
"Hampton","0901536000",2014,2014,2016,"2","Employer","Name","Town of Hampton"
"Hampton","0901536000",2014,2014,2016,"3","Employer","Name","-9999"
"Hampton","0901536000",2014,2014,2016,"4","Employer","Name","-9999"
"Hampton","0901536000",2014,2014,2016,"5","Employer","Name","-9999"
"Hampton","0901536000",2016,2017,2017,"1","Employer","Name","EastConn"
"Hampton","0901536000",2016,2017,2017,"2","Employer","Name","Hampton BOE"
"Hampton","0901536000",2016,2017,2017,"3","Employer","Name","Town of Hampton"
"Hampton","0901536000",2016,2017,2017,"4","Employer","Name","Woodhill Farm"
"Hampton","0901536000",2016,2017,2017,"5","Employer","Name","Donahue Construction"
"Hampton","0901536000",2016,2017,2018,"1","Employer","Name","EastConn"
"Hampton","0901536000",2016,2017,2018,"2","Employer","Name","Hampton BOE"
"Hampton","0901536000",2016,2017,2018,"3","Employer","Name","Town of Hampton"
"Hampton","0901536000",2016,2017,2018,"4","Employer","Name","Woodhill Farm"
"Hampton","0901536000",2016,2017,2018,"5","Employer","Name","Donahue Construction"
"Hartford","0900337070",2014,2014,2016,"1","Employer","Name","Northeast Utilities"
"Hartford","0900337070",2014,2014,2016,"2","Employer","Name","Hartford Financial Svcs Group"
"Hartford","0900337070",2014,2014,2016,"3","Employer","Name","The Hartford"
"Hartford","0900337070",2014,2014,2016,"4","Employer","Name","Travelers Indemnity Co"
"Hartford","0900337070",2014,2014,2016,"5","Employer","Name","Aetna Inc"
"Hartford","0900337070",2014,2014,2017,"1","Employer","Name","Northeast Utilities"
"Hartford","0900337070",2014,2014,2017,"2","Employer","Name","Hartford Financial Svcs Group"
"Hartford","0900337070",2014,2014,2017,"3","Employer","Name","The Hartford"
"Hartford","0900337070",2014,2014,2017,"4","Employer","Name","Travelers Indemnity Co"
"Hartford","0900337070",2014,2014,2017,"5","Employer","Name","Aetna Inc"
"Hartford","0900337070",2014,2014,2018,"1","Employer","Name","Northeast Utilities"
"Hartford","0900337070",2014,2014,2018,"2","Employer","Name","Hartford Financial Svcs Group"
"Hartford","0900337070",2014,2014,2018,"3","Employer","Name","The Hartford"
"Hartford","0900337070",2014,2014,2018,"4","Employer","Name","Travelers Indemnity Co"
"Hartford","0900337070",2014,2014,2018,"5","Employer","Name","Aetna Inc"
"Hartland","0900337140",2014,2014,2016,"1","Employer","Name","Hartland School"
"Hartland","0900337140",2014,2014,2016,"2","Employer","Name","Hartland Fire Dept"
"Hartland","0900337140",2014,2014,2016,"3","Employer","Name","Prudential Connecticut Realty"
"Hartland","0900337140",2014,2014,2016,"4","Employer","Name","R M Industries"
"Hartland","0900337140",2014,2014,2016,"5","Employer","Name","West Hartland Firehouse"
"Hartland","0900337140",2014,2014,2017,"1","Employer","Name","Hartland School"
"Hartland","0900337140",2014,2014,2017,"2","Employer","Name","Hartland Fire Dept"
"Hartland","0900337140",2014,2014,2017,"3","Employer","Name","Prudential Connecticut Realty"
"Hartland","0900337140",2014,2014,2017,"4","Employer","Name","R M Industries"
"Hartland","0900337140",2014,2014,2017,"5","Employer","Name","West Hartland Firehouse"
"Hartland","0900337140",2014,2014,2018,"1","Employer","Name","Hartland School"
"Hartland","0900337140",2014,2014,2018,"2","Employer","Name","Hartland Fire Dept"
"Hartland","0900337140",2014,2014,2018,"3","Employer","Name","Prudential Connecticut Realty"
"Hartland","0900337140",2014,2014,2018,"4","Employer","Name","R M Industries"
"Hartland","0900337140",2014,2014,2018,"5","Employer","Name","West Hartland Firehouse"
"Harwinton","0900537280",2014,2014,2016,"1","Employer","Name","Harwinton Consolidated School"
"Harwinton","0900537280",2014,2014,2016,"2","Employer","Name","Supreme Industries Inc"
"Harwinton","0900537280",2014,2014,2016,"3","Employer","Name","WSNG"
"Harwinton","0900537280",2014,2014,2016,"4","Employer","Name","Fairview Farm Golf Course"
"Harwinton","0900537280",2014,2014,2016,"5","Employer","Name","Terminix"
"Harwinton","0900537280",2014,2014,2017,"1","Employer","Name","Harwinton Consolidated School"
"Harwinton","0900537280",2014,2014,2017,"2","Employer","Name","Supreme Industries Inc"
"Harwinton","0900537280",2014,2014,2017,"3","Employer","Name","WSNG"
"Harwinton","0900537280",2014,2014,2017,"4","Employer","Name","Fairview Farm Golf Course"
"Harwinton","0900537280",2014,2014,2017,"5","Employer","Name","Terminix"
"Harwinton","0900537280",2014,2014,2018,"1","Employer","Name","Harwinton Consolidated School"
"Harwinton","0900537280",2014,2014,2018,"2","Employer","Name","Supreme Industries Inc"
"Harwinton","0900537280",2014,2014,2018,"3","Employer","Name","WSNG"
"Harwinton","0900537280",2014,2014,2018,"4","Employer","Name","Fairview Farm Golf Course"
"Harwinton","0900537280",2014,2014,2018,"5","Employer","Name","Terminix"
"Hebron","0901337910",2014,2014,2016,"1","Employer","Name","Colchester Business Assoc"
"Hebron","0901337910",2014,2014,2016,"2","Employer","Name","Rham High School"
"Hebron","0901337910",2014,2014,2016,"3","Employer","Name","Gilead Hill School"
"Hebron","0901337910",2014,2014,2016,"4","Employer","Name","Rham Middle School"
"Hebron","0901337910",2014,2014,2016,"5","Employer","Name","Gilead Golf Course"
"Hebron","0901337910",2014,2014,2017,"1","Employer","Name","Colchester Business Assoc"
"Hebron","0901337910",2014,2014,2017,"2","Employer","Name","Rham High School"
"Hebron","0901337910",2014,2014,2017,"3","Employer","Name","Gilead Hill School"
"Hebron","0901337910",2014,2014,2017,"4","Employer","Name","Rham Middle School"
"Hebron","0901337910",2014,2014,2017,"5","Employer","Name","Gilead Golf Course"
"Hebron","901337910",2017,2018,2018,"1","Employer","Name","RHAM Board of Education"
"Hebron","901337910",2017,2018,2018,"2","Employer","Name","Hebron Board of Education"
"Hebron","901337910",2017,2018,2018,"3","Employer","Name","Town of Hebron"
"Hebron","901337910",2017,2018,2018,"4","Employer","Name","Hebron Senior Living LLC (Colebrook Village)"
"Hebron","901337910",2017,2018,2018,"5","Employer","Name","Ted's Supermarket"
"Kent","0900540290",2014,2014,2016,"1","Employer","Name","Kent School Maintenance School"
"Kent","0900540290",2014,2014,2016,"2","Employer","Name","Club Getaway"
"Kent","0900540290",2014,2014,2016,"3","Employer","Name","Kenwood Camp For Girls"
"Kent","0900540290",2014,2014,2016,"4","Employer","Name","Kent Health Care Ctr"
"Kent","0900540290",2014,2014,2016,"5","Employer","Name","All Star Transportation"
"Kent","0900540290",2016,2017,2017,"1","Employer","Name","Kent Cetner School"
"Kent","0900540290",2016,2017,2017,"2","Employer","Name","Kent School"
"Kent","0900540290",2016,2017,2017,"3","Employer","Name","Marvelwood School"
"Kent","0900540290",2016,2017,2017,"4","Employer","Name","South Kent School"
"Kent","0900540290",2016,2017,2017,"5","Employer","Name","Club Getaway"
"Kent","0900540290",2016,2017,2018,"1","Employer","Name","Kent Cetner School"
"Kent","0900540290",2016,2017,2018,"2","Employer","Name","Kent School"
"Kent","0900540290",2016,2017,2018,"3","Employer","Name","Marvelwood School"
"Kent","0900540290",2016,2017,2018,"4","Employer","Name","South Kent School"
"Kent","0900540290",2016,2017,2018,"5","Employer","Name","Club Getaway"
"Killingly","0901540500",2014,2014,2016,"1","Employer","Name","Frito Lay, Inc."
"Killingly","0901540500",2014,2014,2016,"2","Employer","Name","Staples Distribution"
"Killingly","0901540500",2014,2014,2016,"3","Employer","Name","Rite Aid Distribution"
"Killingly","0901540500",2014,2014,2016,"4","Employer","Name","United Natural Foods, Inc."
"Killingly","0901540500",2014,2014,2016,"5","Employer","Name","Spirol International Corporation"
"Killingly","0901540500",2014,2014,2017,"1","Employer","Name","Frito Lay, Inc."
"Killingly","0901540500",2014,2014,2017,"2","Employer","Name","Staples Distribution"
"Killingly","0901540500",2014,2014,2017,"3","Employer","Name","Rite Aid Distribution"
"Killingly","0901540500",2014,2014,2017,"4","Employer","Name","United Natural Foods, Inc."
"Killingly","0901540500",2014,2014,2017,"5","Employer","Name","Spirol International Corporation"
"Killingly","0901540500",2014,2014,2018,"1","Employer","Name","Frito Lay, Inc."
"Killingly","0901540500",2014,2014,2018,"2","Employer","Name","Staples Distribution"
"Killingly","0901540500",2014,2014,2018,"3","Employer","Name","Rite Aid Distribution"
"Killingly","0901540500",2014,2014,2018,"4","Employer","Name","United Natural Foods, Inc."
"Killingly","0901540500",2014,2014,2018,"5","Employer","Name","Spirol International Corporation"
"Killingworth","0900740710",2014,2014,2016,"1","Employer","Name","Haddam-Killingworth Middle"
"Killingworth","0900740710",2014,2014,2016,"2","Employer","Name","Killingworth Elementary School"
"Killingworth","0900740710",2014,2014,2016,"3","Employer","Name","Prudential Connecticut Realty"
"Killingworth","0900740710",2014,2014,2016,"4","Employer","Name","Cooking Co"
"Killingworth","0900740710",2014,2014,2016,"5","Employer","Name","Killingworth True Value"
"Killingworth","0900740710",2014,2014,2017,"1","Employer","Name","Haddam-Killingworth Middle"
"Killingworth","0900740710",2014,2014,2017,"2","Employer","Name","Killingworth Elementary School"
"Killingworth","0900740710",2014,2014,2017,"3","Employer","Name","Prudential Connecticut Realty"
"Killingworth","0900740710",2014,2014,2017,"4","Employer","Name","Cooking Co"
"Killingworth","0900740710",2014,2014,2017,"5","Employer","Name","Killingworth True Value"
"Killingworth","0900740710",2014,2014,2018,"1","Employer","Name","Haddam-Killingworth Middle"
"Killingworth","0900740710",2014,2014,2018,"2","Employer","Name","Killingworth Elementary School"
"Killingworth","0900740710",2014,2014,2018,"3","Employer","Name","Prudential Connecticut Realty"
"Killingworth","0900740710",2014,2014,2018,"4","Employer","Name","Cooking Co"
"Killingworth","0900740710",2014,2014,2018,"5","Employer","Name","Killingworth True Value"
"Lebanon","0901142390",2014,2014,2016,"1","Employer","Name","Wentworth Septic Svc Llc"
"Lebanon","0901142390",2014,2014,2016,"2","Employer","Name","Pride's Corner Farms Inc"
"Lebanon","0901142390",2014,2014,2016,"3","Employer","Name","Scotts Co"
"Lebanon","0901142390",2014,2014,2016,"4","Employer","Name","Lyman Memorial Sr High School"
"Lebanon","0901142390",2014,2014,2016,"5","Employer","Name","Lebanon Public School"
"Lebanon","0901142390",2016,2017,2017,"1","Employer","Name","Lebanon Public Schools"
"Lebanon","0901142390",2016,2017,2017,"2","Employer","Name","Prides Corner Farms Inc."
"Lebanon","0901142390",2016,2017,2017,"3","Employer","Name","Scotts Co."
"Lebanon","0901142390",2016,2017,2017,"4","Employer","Name","Lebanon Public Schools"
"Lebanon","0901142390",2016,2017,2017,"5","Employer","Name","Hillandale Farms Conn LLC"
"Lebanon","0901142390",2016,2017,2018,"1","Employer","Name","Lebanon Public Schools"
"Lebanon","0901142390",2016,2017,2018,"2","Employer","Name","Prides Corner Farms Inc."
"Lebanon","0901142390",2016,2017,2018,"3","Employer","Name","Scotts Co."
"Lebanon","0901142390",2016,2017,2018,"4","Employer","Name","Lebanon Public Schools"
"Lebanon","0901142390",2016,2017,2018,"5","Employer","Name","Hillandale Farms Conn LLC"
"Ledyard","0901142600",2014,2014,2016,"1","Employer","Name","Foxwoods Resort Casino"
"Ledyard","0901142600",2014,2014,2016,"2","Employer","Name","Ledyard High School"
"Ledyard","0901142600",2014,2014,2016,"3","Employer","Name","BOQ Investments Inc"
"Ledyard","0901142600",2014,2014,2016,"4","Employer","Name","Hard Rock Cafe"
"Ledyard","0901142600",2014,2014,2016,"5","Employer","Name","Styron Llc"
"Ledyard","0901142600",2014,2014,2017,"1","Employer","Name","Foxwoods Resort Casino"
"Ledyard","0901142600",2014,2014,2017,"2","Employer","Name","Ledyard High School"
"Ledyard","0901142600",2014,2014,2017,"3","Employer","Name","BOQ Investments Inc"
"Ledyard","0901142600",2014,2014,2017,"4","Employer","Name","Hard Rock Cafe"
"Ledyard","0901142600",2014,2014,2017,"5","Employer","Name","Styron Llc"
"Ledyard","901142600",2017,2018,2018,"1","Employer","Name","Foxwoods Resort Casino"
"Ledyard","901142600",2017,2018,2018,"2","Employer","Name","Ledyard Board of Education"
"Ledyard","901142600",2017,2018,2018,"3","Employer","Name","Hard Rock Cafe"
"Ledyard","901142600",2017,2018,2018,"4","Employer","Name","Town of Ledyard"
"Ledyard","901142600",2017,2018,2018,"5","Employer","Name","CVS"
"Lisbon","0901143230",2014,2014,2016,"1","Employer","Name","Walmart"
"Lisbon","0901143230",2014,2014,2016,"2","Employer","Name","Home Depot"
"Lisbon","0901143230",2014,2014,2016,"3","Employer","Name","Kohl's"
"Lisbon","0901143230",2014,2014,2016,"4","Employer","Name","Lisbon Central School"
"Lisbon","0901143230",2014,2014,2016,"5","Employer","Name","Ruby Tuesday"
"Lisbon","0901143230",2016,2017,2017,"1","Employer","Name","Home Depot"
"Lisbon","0901143230",2016,2017,2017,"2","Employer","Name","Walmart Supercenter"
"Lisbon","0901143230",2016,2017,2017,"3","Employer","Name","Target"
"Lisbon","0901143230",2016,2017,2017,"4","Employer","Name","Lowe's Home Improvement"
"Lisbon","0901143230",2016,2017,2017,"5","Employer","Name","Wheelabrator Lisbon, Inc."
"Lisbon","0901143230",2016,2017,2018,"1","Employer","Name","Home Depot"
"Lisbon","0901143230",2016,2017,2018,"2","Employer","Name","Walmart Supercenter"
"Lisbon","0901143230",2016,2017,2018,"3","Employer","Name","Target"
"Lisbon","0901143230",2016,2017,2018,"4","Employer","Name","Lowe's Home Improvement"
"Lisbon","0901143230",2016,2017,2018,"5","Employer","Name","Wheelabrator Lisbon, Inc."
"Litchfield","0900543370",2014,2014,2016,"1","Employer","Name","Regional School District"
"Litchfield","0900543370",2014,2014,2016,"2","Employer","Name","Litchfield Firehouse"
"Litchfield","0900543370",2014,2014,2016,"3","Employer","Name","Visiting Nurse Assn-Litchfield"
"Litchfield","0900543370",2014,2014,2016,"4","Employer","Name","Wamogo Regional High School"
"Litchfield","0900543370",2014,2014,2016,"5","Employer","Name","Forman School"
"Litchfield","0900543370",2016,2017,2017,"1","Employer","Name","Litchfield BOE"
"Litchfield","0900543370",2016,2017,2017,"2","Employer","Name","Stop & Shop"
"Litchfield","0900543370",2016,2017,2017,"3","Employer","Name","Brandywine Senior Living"
"Litchfield","0900543370",2016,2017,2017,"4","Employer","Name","Bantam Market"
"Litchfield","0900543370",2016,2017,2017,"5","Employer","Name","Town of Litchfield"
"Litchfield","0900543370",2016,2017,2018,"1","Employer","Name","Litchfield BOE"
